date,R&D,ROE,DPO,DTE,Trends,Assets,AssetsCurrent,NoncurrentAssets,AccountsPayable,AccountsPayableCurrent,AccountsReceivableNetCurrent,InventoryNet,Liabilities,LiabilitiesCurrent,PreconfirmationCurrentAssets,OtherAssetsNonCurrent,AssetsFairValueDisclosure,SellingGeneralAndAdministrativeExpense,RepaymentsOfNotesPayable,ResearchDevelopmentAndRelatedExpenses,ResearchAndDevelopmentExpense,SalesRevenueNet,DeferredRevenueCurrent,DebtCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoneCurrent,OtherLongTermDebt,RepaymentsOfLongTermDebt,InterestExpenseDebt,LiabilitiesAndStockholdersEquity,StockholdersEquity
2014q4,0,0,0,0.0,52.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015q1,0,0,0,0.0,57.333333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015q2,0,0,0,0.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015q3,0,0,0,0.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015q4,0,0,0,0.0,55.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016q1,0,0,0,0.0,57.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016q2,0,0,0,0.0,60.333333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016q3,0,0,0,0.0,60.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016q4,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017q1,0,0,0,0.0,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230000000.0
2017q2,0,0,0,0.0,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017q3,0,0,0,0.0,68.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017q4,0,0,0,0.0,65.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018q1,0,0,0,0.0,74.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553000000.0,0,0,0,0,0,0,0,0,54000000.0,0,10376000000.0
2018q2,0,0,0,0.0,82.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11060000000.0
2018q3,0,0,0,0.0,83.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887000000.0,0,0,0,0,0,0,0,0,59000000.0,0,13527000000.0
2018q4,0,0,0,0.0,74.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368000000.0,0,0,0,0,0,0,0,0,92000000.0,0,14693000000.0
2019q1,0,0,0,0.0,84.0,30737000000.0,10683000000.0,0,0,0,4924000000.0,0,15132000000.0,11255000000.0,0,0,3699000000.0,0,0,0,1886000000.0,0,0,0,0,3000000.0,0,0,0,126000000.0,30737000000.0,15605000000.0
2019q2,0,0,0,0.0,92.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554000000.0,0,0,0,0,0,0,0,0,29000000.0,0,16446000000.0
2019q3,0,0,0,2996000000.0,93.0,33336000000.0,9903000000.0,0,0,0,2332000000.0,0,16170000000.0,10195000000.0,0,0,4627000000.0,23557000000.0,0,0,1161000000.0,0,0,0,2996000000.0,4000000.0,0,0,10461000000.0,58000000.0,33336000000.0,17166000000.0
2019q4,0,0,0,2845000000.0,87.0,49942000000.0,11026000000.0,0,0,0,2573000000.0,0,16663000000.0,10474000000.0,0,0,5308000000.0,0,0,0,1935000000.0,0,0,0,2845000000.0,3000000.0,0,0,0,85000000.0,49942000000.0,33279000000.0
2020q1,0,0,0,2694000000.0,93.33333333333333,55126000000.0,15963000000.0,0,0,0,6174000000.0,0,21241000000.0,14845000000.0,0,0,6239000000.0,0,0,0,2766000000.0,0,0,0,2694000000.0,4000000.0,0,0,0,110000000.0,55126000000.0,33885000000.0
2020q2,0,0,0,2693000000.0,84.33333333333333,53623000000.0,14713000000.0,0,0,0,3076000000.0,0,19058000000.0,12843000000.0,0,0,7517000000.0,0,0,0,859000000.0,0,0,0,2693000000.0,4000000.0,0,0,0,25000000.0,53623000000.0,34565000000.0
2020q3,0,0,0,2692000000.0,88.0,57780000000.0,14846000000.0,12796000000.0,0,10145000000.0,3445000000.0,7917000000.0,19340000000.0,12963000000.0,0,0,8174000000.0,1062000000.0,0,0,1757000000.0,0,0,0,2692000000.0,3000000.0,0,24000000.0,76000000.0,50000000.0,57780000000.0,38440000000.0
2020q4,0,0,0,2691000000.0,59.666666666666664,59136000000.0,14946000000.0,0,0,0,3316000000.0,5701000000.0,18826000000.0,12234000000.0,0,0,10228000000.0,0,0,0,2659000000.0,0,0,0,2691000000.0,4000000.0,0,0,0,75000000.0,59136000000.0,40310000000.0
2021q1,0,0,0,2690000000.0,61.0,66301000000.0,21889000000.0,0,0,0,7786000000.0,0,24808000000.0,17728000000.0,0,0,11269000000.0,0,0,0,3598000000.0,0,0,0,2690000000.0,4000000.0,0,0,0,110000000.0,66301000000.0,41493000000.0
2021q2,0,0,0,2689000000.0,60.666666666666664,64885000000.0,20444000000.0,0,0,0,3174000000.0,0,22318000000.0,15323000000.0,0,0,13703000000.0,0,0,0,951000000.0,0,0,0,2689000000.0,4000000.0,0,0,0,33000000.0,64885000000.0,42567000000.0
2021q3,0,0,0,11931000000.0,61.333333333333336,88658000000.0,16256000000.0,12247000000.0,0,11136000000.0,4074000000.0,7111000000.0,33138000000.0,17393000000.0,0,0,7845000000.0,1209000000.0,0,0,1971000000.0,0,0,0,11931000000.0,1342000000.0,0,29000000.0,173000000.0,73000000.0,88658000000.0,55520000000.0
2021q4,0,0,0,10611000000.0,54.0,87436000000.0,15957000000.0,0,0,0,4019000000.0,0,30382000000.0,15035000000.0,0,0,7320000000.0,0,0,0,3174000000.0,0,0,0,10611000000.0,20000000.0,0,0,0,145000000.0,87436000000.0,57054000000.0
